year,channel_name,theme,total_subjects,total_duration,n_days,total_subjects_channel_year,total_duration_channel_year,theme_share_subjects,theme_share_duration
2000,Arte,Catastrophes,133,9328,104,3921,404972,0.033919918388166284,0.023033691218158292
2000,Arte,Culture-loisirs,313,53981,253,3921,404972,0.07982657485335373,0.1332956352537953
2000,Arte,Economie,308,34342,190,3921,404972,0.07855138995154297,0.08480092450836108
2000,Arte,Education,25,3641,21,3921,404972,0.006375924509053813,0.008990745039163202
2000,Arte,Environnement,123,15859,103,3921,404972,0.03136954858454476,0.039160732099997035
2000,Arte,Faits divers,29,2170,26,3921,404972,0.007396072430502423,0.0053583951483065495
2000,Arte,Histoire-hommages,65,7737,58,3921,404972,0.016577403723539913,0.01910502454490681
2000,Arte,International,1714,158267,362,3921,404972,0.4371333843407294,0.39080973499402427
2000,Arte,Justice,276,22895,177,3921,404972,0.0703902065799541,0.05653477277441404
2000,Arte,Politique France,181,15675,144,3921,404972,0.04616169344554961,0.038706379700324964
2000,Arte,Santé,45,4909,38,3921,404972,0.011476664116296864,0.012121825706468595
2000,Arte,Sciences et techniques,67,5412,57,3921,404972,0.01708747768426422,0.013363886886006935
2000,Arte,Société,600,65345,285,3921,404972,0.1530221882172915,0.16135683454658595
2000,Arte,Sport,42,5411,36,3921,404972,0.010711553175210406,0.013361417579486976
2000,France 2,Catastrophes,338,29720,169,6456,611245,0.0523543990086741,0.048622074618197286
2000,France 2,Culture-loisirs,591,72162,313,6456,611245,0.09154275092936803,0.1180574074225556
2000,France 2,Economie,449,45232,234,6456,611245,0.06954770755885997,0.07399978731932368
2000,France 2,Education,112,11926,85,6456,611245,0.01734820322180917,0.019510998044973783
2000,France 2,Environnement,340,32097,197,6456,611245,0.052664188351920695,0.05251085898453157
2000,France 2,Faits divers,157,12841,119,6456,611245,0.024318463444857497,0.021007942805258122
2000,France 2,Histoire-hommages,82,8826,59,6456,611245,0.012701363073110285,0.014439381917234496
2000,France 2,International,1142,101470,342,6456,611245,0.1768897149938042,0.16600544789732433
2000,France 2,Justice,465,42860,243,6456,611245,0.07202602230483271,0.07011918297900187
2000,France 2,Politique France,572,57655,272,6456,611245,0.0885997521685254,0.09432387994993824
2000,France 2,Santé,208,21393,142,6456,611245,0.0322180916976456,0.03499905929700856
2000,France 2,Sciences et techniques,108,10742,87,6456,611245,0.016728624535315983,0.017573967885217874
2000,France 2,Société,1207,109382,342,6456,611245,0.18695786864931846,0.17894952105947698
2000,France 2,Sport,685,54939,309,6456,611245,0.10610285006195787,0.08988048981995762
2000,France 3,Catastrophes,204,17890,123,4141,383985,0.04926346293165902,0.04659036160266677
2000,France 3,Culture-loisirs,299,32422,226,4141,383985,0.07220478145375513,0.08443558993189838
2000,France 3,Economie,284,27898,181,4141,383985,0.06858246800289786,0.0726538797088428
2000,France 3,Education,75,8140,60,4141,383985,0.018111567254286403,0.021198744742633176
2000,France 3,Environnement,197,18060,139,4141,383985,0.04757304998792562,0.04703308722996992
2000,France 3,Faits divers,116,10471,99,4141,383985,0.028012557353296306,0.02726929437347813
2000,France 3,Histoire-hommages,47,4437,38,4141,383985,0.011349915479352813,0.011555138872612211
2000,France 3,International,661,58104,300,4141,383985,0.15962327940111085,0.15131841087542483
2000,France 3,Justice,330,32639,197,4141,383985,0.07969089591886018,0.08500071617380887
2000,France 3,Politique France,352,32780,220,4141,383985,0.08500362231345086,0.0853679180176309
2000,France 3,Santé,138,14200,108,4141,383985,0.033325283747886986,0.03698061122179252
2000,France 3,Sciences et techniques,107,10293,86,4141,383985,0.025839169282781935,0.026805734599007775
2000,France 3,Société,906,82191,335,4141,383985,0.21878773243177976,0.21404742372748936
2000,France 3,Sport,425,34460,241,4141,383985,0.10263221444095628,0.08974308892274438
2000,M6,Catastrophes,221,13097,149,4125,230592,0.053575757575757575,0.05679728698306966
2000,M6,Culture-loisirs,333,22807,238,4125,230592,0.08072727272727273,0.0989062933666389
2000,M6,Economie,321,18896,209,4125,230592,0.07781818181818181,0.08194560088814877
2000,M6,Education,113,8176,88,4125,230592,0.027393939393939394,0.03545656397446572
2000,M6,Environnement,271,15171,198,4125,230592,0.0656969696969697,0.06579152789342214
2000,M6,Faits divers,157,7983,126,4125,230592,0.03806060606060606,0.03461958784346378
2000,M6,Histoire-hommages,40,1896,36,4125,230592,0.009696969696969697,0.008222314737718568
2000,M6,International,398,18836,263,4125,230592,0.09648484848484848,0.08168540105467666
2000,M6,Justice,251,11885,179,4125,230592,0.060848484848484846,0.05154125034693311
2000,M6,Politique France,213,10904,174,4125,230592,0.05163636363636363,0.04728698306966417
2000,M6,Santé,138,8318,115,4125,230592,0.03345454545454545,0.03607237024701637
2000,M6,Sciences et techniques,132,6564,112,4125,230592,0.032,0.02846586178184846
2000,M6,Société,956,53159,342,4125,230592,0.23175757575757575,0.23053271579239523
2000,M6,Sport,581,32900,313,4125,230592,0.14084848484848486,0.14267624202053844
2000,TF1,Catastrophes,490,44413,219,7402,683694,0.06619832477708727,0.0649603477579151
2000,TF1,Culture-loisirs,579,60076,283,7402,683694,0.07822210213455823,0.08786971949439369
2000,TF1,Economie,601,54164,271,7402,683694,0.08119427181842745,0.07922257618174212
2000,TF1,Education,200,19127,137,7402,683694,0.027019724398811132,0.027975965856070113
2000,TF1,Environnement,585,51800,266,7402,683694,0.07903269386652256,0.07576488897079688
2000,TF1,Faits divers,195,17242,142,7402,683694,0.026344231288840853,0.025218884471708104
2000,TF1,Histoire-hommages,74,6773,59,7402,683694,0.009997298027560119,0.009906478629328325
2000,TF1,International,815,72154,324,7402,683694,0.11010537692515536,0.10553551735132968
2000,TF1,Justice,437,39835,229,7402,683694,0.059038097811402325,0.05826436973265818
2000,TF1,Politique France,446,50723,246,7402,683694,0.06025398540934882,0.07418962284296776
2000,TF1,Santé,337,33334,217,7402,683694,0.04552823561199676,0.04875572990255875
2000,TF1,Sciences et techniques,159,14335,122,7402,683694,0.02148068089705485,0.02096698230494929
2000,TF1,Société,1725,155164,359,7402,683694,0.23304512293974602,0.2269494832483538
2000,TF1,Sport,759,64554,314,7402,683694,0.10253985409348824,0.09441943325522821
2001,Arte,Catastrophes,163,9129,124,4486,410052,0.036335265269728044,0.022263030054724766
2001,Arte,Culture-loisirs,353,54753,277,4486,410052,0.07868925546143558,0.13352696731146294
2001,Arte,Economie,252,21787,169,4486,410052,0.05617476593847526,0.053132285661330755
2001,Arte,Education,21,3465,17,4486,410052,0.004681230494872938,0.008450147786134442
2001,Arte,Environnement,111,9632,87,4486,410052,0.024743646901471242,0.023489703744890893
2001,Arte,Faits divers,31,1667,30,4486,410052,0.0069103878733838605,0.004065338054685747
2001,Arte,Histoire-hommages,78,7753,62,4486,410052,0.017387427552385197,0.018907358091168926
2001,Arte,International,1943,166109,364,4486,410052,0.4331252786446723,0.4050925248505068
2001,Arte,Justice,260,20051,171,4486,410052,0.057958091841284,0.04889867626544926
2001,Arte,Politique France,237,22998,166,4486,410052,0.052831029870708875,0.05608556963507067
2001,Arte,Santé,71,7131,52,4486,410052,0.015827017387427554,0.017390477305317373
2001,Arte,Sciences et techniques,90,7554,77,4486,410052,0.020062416406598307,0.01842205378830002
2001,Arte,Société,850,75731,324,4486,410052,0.18947837717342844,0.18468633246515076
2001,Arte,Sport,26,2292,21,4486,410052,0.0057958091841284,0.005589534985806678
2001,France 2,Catastrophes,398,34978,191,7617,711356,0.052251542602074305,0.04917087927844849
2001,France 2,Culture-loisirs,583,66802,311,7617,711356,0.07653931994223448,0.09390797294181816
2001,France 2,Economie,379,34240,229,7617,711356,0.0497571222265984,0.04813342405209206
2001,France 2,Education,104,10829,79,7617,711356,0.013653669423657607,0.015223038816007737
2001,France 2,Environnement,221,19081,154,7617,711356,0.029014047525272417,0.026823418935104225
2001,France 2,Faits divers,238,20668,162,7617,711356,0.031245897334908755,0.029054369401537345
2001,France 2,Histoire-hommages,125,12077,82,7617,711356,0.016410660364973087,0.0169774346459438
2001,France 2,International,1690,159430,340,7617,711356,0.22187212813443613,0.22412125574255365
2001,France 2,Justice,549,50982,253,7617,711356,0.07207562032296179,0.07166875657195554
2001,France 2,Politique France,719,75481,295,7617,711356,0.0943941184193252,0.10610861509567643
2001,France 2,Santé,232,22427,159,7617,711356,0.03045818563739005,0.031527111600942424
2001,France 2,Sciences et techniques,145,12696,115,7617,711356,0.01903636602336878,0.017847603731464975
2001,France 2,Société,1597,141180,354,7617,711356,0.20966259682289615,0.19846602826151744
2001,France 2,Sport,637,50485,327,7617,711356,0.08362872521990285,0.07097009092493772
2001,France 3,Catastrophes,218,19164,136,4385,420668,0.049714937286202965,0.04555611551151977
2001,France 3,Culture-loisirs,305,32017,210,4385,420668,0.06955530216647662,0.07610990139492427
2001,France 3,Economie,235,23443,161,4385,420668,0.053591790193842644,0.055728032557741496
2001,France 3,Education,49,5319,41,4385,420668,0.011174458380843785,0.012644175454277483
2001,France 3,Environnement,112,9162,86,4385,420668,0.025541619156214366,0.021779645706352754
2001,France 3,Faits divers,114,10858,94,4385,420668,0.025997719498289624,0.025811328648720606
2001,France 3,Histoire-hommages,76,8019,61,4385,420668,0.01733181299885975,0.019062538629037624
2001,France 3,International,985,99736,284,4385,420668,0.22462941847206386,0.2370895813325473
2001,France 3,Justice,395,38295,218,4385,420668,0.09007981755986318,0.0910337843620147
2001,France 3,Politique France,428,42051,235,4385,420668,0.0976054732041049,0.09996244068956993
2001,France 3,Santé,102,10775,87,4385,420668,0.023261117445838083,0.02561402341038539
2001,France 3,Sciences et techniques,97,9352,85,4385,420668,0.02212086659064994,0.02223130830013217
2001,France 3,Société,925,85964,316,4385,420668,0.21094640820980615,0.20435117479817813
2001,France 3,Sport,344,26513,197,4385,420668,0.07844925883694413,0.0630259492045984
2001,M6,Catastrophes,280,18768,177,3926,243419,0.07131940906775344,0.07710162312720042
2001,M6,Culture-loisirs,316,22116,212,3926,243419,0.08048904737646459,0.09085568505334424
2001,M6,Economie,282,16476,195,3926,243419,0.0718288334182374,0.06768575994478657
2001,M6,Education,91,6375,80,3926,243419,0.023178807947019868,0.02618941002961971
2001,M6,Environnement,168,9756,136,3926,243419,0.04279164544065207,0.04007904066650508
2001,M6,Faits divers,173,9399,139,3926,243419,0.04406520631686195,0.03861243370484638
2001,M6,Histoire-hommages,52,4165,42,3926,243419,0.013245033112582781,0.017110414552684878
2001,M6,International,431,31988,238,3926,243419,0.1097809475292919,0.13141127027881966
2001,M6,Justice,289,15179,187,3926,243419,0.07361181864493123,0.062357498798368244
2001,M6,Politique France,195,12790,148,3926,243419,0.04966887417218543,0.05254314576922919
2001,M6,Santé,124,8307,105,3926,243419,0.031584309730005096,0.034126341822125636
2001,M6,Sciences et techniques,145,8474,122,3926,243419,0.0369332654100866,0.034812401661332926
2001,M6,Société,992,60670,344,3926,243419,0.25267447784004077,0.24924102062698475
2001,M6,Sport,388,18956,250,3926,243419,0.09882832399388691,0.07787395396415235
2001,TF1,Catastrophes,525,47171,228,7900,722811,0.06645569620253164,0.0652604899482714
2001,TF1,Culture-loisirs,461,44963,276,7900,722811,0.05835443037974684,0.06220574949744816
2001,TF1,Economie,443,39154,258,7900,722811,0.05607594936708861,0.05416907047623791
2001,TF1,Education,152,14440,122,7900,722811,0.019240506329113925,0.019977559832376653
2001,TF1,Environnement,368,32171,210,7900,722811,0.04658227848101266,0.044508177103004795
2001,TF1,Faits divers,249,22864,161,7900,722811,0.03151898734177215,0.031632058726278375
2001,TF1,Histoire-hommages,111,11655,75,7900,722811,0.014050632911392405,0.016124547080772152
2001,TF1,International,1471,143889,318,7900,722811,0.18620253164556963,0.19906863619950443
2001,TF1,Justice,560,52622,268,7900,722811,0.07088607594936709,0.07280188043624129
2001,TF1,Politique France,587,56948,274,7900,722811,0.07430379746835443,0.07878684746081617
2001,TF1,Santé,305,29002,205,7900,722811,0.03860759493670886,0.04012390514256147
2001,TF1,Sciences et techniques,204,17783,155,7900,722811,0.025822784810126582,0.02460255862182507
2001,TF1,Société,1881,165640,362,7900,722811,0.23810126582278482,0.22916087331266402
2001,TF1,Sport,583,44509,290,7900,722811,0.07379746835443038,0.06157764616199809
2002,Arte,Catastrophes,129,8662,106,4039,358488,0.0319385986630354,0.024162594005936042
2002,Arte,Culture-loisirs,351,52592,275,4039,358488,0.086902698687794,0.14670505009930598
2002,Arte,Economie,225,18800,156,4039,358488,0.05570685813320129,0.052442480640914065
2002,Arte,Education,20,2719,19,4039,358488,0.0049517207229512255,0.007584633237374752
2002,Arte,Environnement,99,8802,79,4039,358488,0.024511017578608567,0.024553123117091784
2002,Arte,Faits divers,33,2853,28,4039,358488,0.008170339192869523,0.00795842538662382
2002,Arte,Histoire-hommages,57,5059,45,4039,358488,0.014112404060410992,0.014112048380977885
2002,Arte,International,1763,140942,361,4039,358488,0.4364941817281505,0.39315681417509096
2002,Arte,Justice,222,15364,158,4039,358488,0.05496410002475861,0.042857780455691684
2002,Arte,Politique France,296,30417,181,4039,358488,0.07328546669967814,0.0848480283858874
2002,Arte,Santé,50,4867,44,4039,358488,0.012379301807378064,0.013576465599964295
2002,Arte,Sciences et techniques,55,4536,51,4039,358488,0.01361723198811587,0.012653143201446074
2002,Arte,Société,703,60436,307,4039,358488,0.17405298341173558,0.16858583829863202
2002,Arte,Sport,36,2439,30,4039,358488,0.008913097301312206,0.006803575015063266
2002,France 2,Catastrophes,396,29965,195,8706,721644,0.04548587181254307,0.041523244148084094
2002,France 2,Culture-loisirs,641,63796,305,8706,721644,0.07362738341373765,0.08840370043955191
2002,France 2,Economie,613,52697,285,8706,721644,0.07041121065931541,0.07302354069319499
2002,France 2,Education,182,16424,119,8706,721644,0.020905122903744543,0.022759144398068854
2002,France 2,Environnement,365,36279,195,8706,721644,0.041925109120147026,0.05027271064402947
2002,France 2,Faits divers,331,25771,201,8706,721644,0.038019756489777165,0.035711514264651266
2002,France 2,Histoire-hommages,115,10388,79,8706,721644,0.013209280955662761,0.01439490940131145
2002,France 2,International,1215,98526,348,8706,721644,0.13955892487939353,0.1365299233417031
2002,France 2,Justice,583,47774,249,8706,721644,0.0669653112795773,0.06620161741800666
2002,France 2,Politique France,1178,101567,332,8706,721644,0.13530898231104985,0.14074391251087795
2002,France 2,Santé,286,24373,185,8706,721644,0.032850907420169995,0.03377427097017366
2002,France 2,Sciences et techniques,223,17665,159,8706,721644,0.025614518722719963,0.02447882889624247
2002,France 2,Société,1866,147357,353,8706,721644,0.21433494141971055,0.20419625189151439
2002,France 2,Sport,712,49062,315,8706,721644,0.08178267861245118,0.06798643098258976
2002,France 3,Catastrophes,208,16531,132,4734,448784,0.04393747359526827,0.03683509216014831
2002,France 3,Culture-loisirs,337,37629,224,4734,448784,0.07118715673848754,0.08384657207030553
2002,France 3,Economie,316,31520,182,4734,448784,0.06675116180819603,0.07023423294948127
2002,France 3,Education,80,8661,65,4734,448784,0.01689902830587241,0.01929881635708938
2002,France 3,Environnement,161,14849,119,4734,448784,0.03400929446556823,0.03308718670897358
2002,France 3,Faits divers,200,17598,139,4734,448784,0.04224757076468103,0.03921262790117295
2002,France 3,Histoire-hommages,65,6543,48,4734,448784,0.013730460498521335,0.014579396769938323
2002,France 3,International,792,71113,300,4734,448784,0.16730038022813687,0.15845707511854254
2002,France 3,Justice,360,33393,214,4734,448784,0.07604562737642585,0.07440773289600343
2002,France 3,Politique France,691,74073,267,4734,448784,0.14596535699197297,0.1650526756747121
2002,France 3,Santé,117,11572,95,4734,448784,0.024714828897338403,0.02578523298513316
2002,France 3,Sciences et techniques,94,9914,79,4734,448784,0.019856358259400086,0.022090805376305752
2002,France 3,Société,936,86943,311,4734,448784,0.19771863117870722,0.19373016863346287
2002,France 3,Sport,377,28445,215,4734,448784,0.07963667089142375,0.0633823843987308
2002,M6,Catastrophes,210,13239,163,3624,226715,0.057947019867549666,0.05839490108726816
2002,M6,Culture-loisirs,300,19673,224,3624,226715,0.08278145695364239,0.08677414374875946
2002,M6,Economie,239,14834,176,3624,226715,0.06594922737306844,0.0654301656264473
2002,M6,Education,105,8466,89,3624,226715,0.028973509933774833,0.037342037359680655
2002,M6,Environnement,176,10768,131,3624,226715,0.04856512141280353,0.0474957545817436
2002,M6,Faits divers,189,12170,136,3624,226715,0.052152317880794705,0.053679730057561256
2002,M6,Histoire-hommages,43,2954,35,3624,226715,0.011865342163355408,0.013029574576009527
2002,M6,International,354,18513,236,3624,226715,0.09768211920529801,0.08165758772026553
2002,M6,Justice,262,14639,185,3624,226715,0.07229580573951434,0.06457005491476082
2002,M6,Politique France,369,30520,222,3624,226715,0.10182119205298014,0.13461835343934014
2002,M6,Santé,116,7936,98,3624,226715,0.03200883002207505,0.03500430055355843
2002,M6,Sciences et techniques,99,5549,90,3624,226715,0.027317880794701987,0.024475663277683433
2002,M6,Société,808,50165,318,3624,226715,0.2229580573951435,0.22126899411154974
2002,M6,Sport,354,17289,233,3624,226715,0.09768211920529801,0.07625873894537194
2002,TF1,Catastrophes,478,39176,225,8342,728997,0.057300407576120836,0.053739590149205006
2002,TF1,Culture-loisirs,524,45926,275,8342,728997,0.06281467274035003,0.06299888751256864
2002,TF1,Economie,534,45122,277,8342,728997,0.0640134260369216,0.061896002315510214
2002,TF1,Education,205,19020,147,8342,728997,0.024574442579717096,0.02609064234832242
2002,TF1,Environnement,504,42050,241,8342,728997,0.06041716614720691,0.05768199320436161
2002,TF1,Faits divers,360,31586,199,8342,728997,0.043155118676576364,0.043328024669511675
2002,TF1,Histoire-hommages,83,7156,64,8342,728997,0.009949652361543994,0.009816226952922988
2002,TF1,International,961,81928,330,8342,728997,0.11520019180052746,0.11238455027935643
2002,TF1,Justice,523,47981,265,8342,728997,0.06269479741069288,0.06581782915430379
2002,TF1,Politique France,966,92946,322,8342,728997,0.11579956844881323,0.12749846707188095
2002,TF1,Santé,320,29089,225,8342,728997,0.0383601054902901,0.0399027705189459
2002,TF1,Sciences et techniques,202,16603,152,8342,728997,0.024214816590745626,0.022775128018359472
2002,TF1,Société,2016,177869,357,8342,728997,0.24166866458882763,0.24399140188505578
2002,TF1,Sport,666,52545,297,8342,728997,0.07983696955166626,0.07207848591969514
2003,Arte,Catastrophes,92,4533,75,3968,376705,0.023185483870967742,0.012033288647615508
2003,Arte,Culture-loisirs,355,55066,274,3968,376705,0.08946572580645161,0.1461780438273981
2003,Arte,Economie,142,13880,111,3968,376705,0.03578629032258065,0.036845807727532154
2003,Arte,Education,39,4161,33,3968,376705,0.009828629032258064,0.01104577852696407
2003,Arte,Environnement,97,8354,75,3968,376705,0.02444556451612903,0.02217650416108095
2003,Arte,Faits divers,38,2100,34,3968,376705,0.009576612903225807,0.00557465390690328
2003,Arte,Histoire-hommages,46,4810,36,3968,376705,0.011592741935483871,0.012768612043907036
2003,Arte,International,2068,190875,353,3968,376705,0.5211693548387096,0.5066962211810303
2003,Arte,Justice,158,8988,124,3968,376705,0.039818548387096774,0.023859518721546038
2003,Arte,Politique France,128,10365,95,3968,376705,0.03225806451612903,0.027514898926215475
2003,Arte,Santé,102,7174,84,3968,376705,0.025705645161290324,0.019044079584821013
2003,Arte,Sciences et techniques,72,5321,64,3968,376705,0.018145161290322582,0.014125111161253501
2003,Arte,Société,599,57469,281,3968,376705,0.1509576612903226,0.15255704065515457
2003,Arte,Sport,32,3609,27,3968,376705,0.008064516129032258,0.009580440928578064
2003,France 2,Catastrophes,440,33981,193,8761,718142,0.05022257733135487,0.0473179399060353
2003,France 2,Culture-loisirs,613,58151,309,8761,718142,0.06996918160027395,0.08097423629310081
2003,France 2,Economie,486,40904,253,8761,718142,0.0554731195069056,0.056958094638664775
2003,France 2,Education,249,21324,136,8761,718142,0.02842141308069855,0.029693291855928214
2003,France 2,Environnement,508,38622,234,8761,718142,0.057984248373473345,0.0537804501059679
2003,France 2,Faits divers,321,25798,200,8761,718142,0.03663965300764753,0.03592325751731552
2003,France 2,Histoire-hommages,88,7069,68,8761,718142,0.010044515466270974,0.009843457143573276
2003,France 2,International,1919,163391,349,8761,718142,0.2190389224974318,0.22751907004464297
2003,France 2,Justice,425,32939,226,8761,718142,0.0485104440132405,0.045866973384093956
2003,France 2,Politique France,568,47009,277,8761,718142,0.06483278164593083,0.0654591988771023
2003,France 2,Santé,366,32135,220,8761,718142,0.04177605296199064,0.04474741764163633
2003,France 2,Sciences et techniques,243,18410,157,8761,718142,0.0277365597534528,0.025635598530652712
2003,France 2,Société,1969,161501,349,8761,718142,0.22474603355781303,0.22488727856050753
2003,France 2,Sport,566,36908,300,8761,718142,0.06460449720351558,0.0513937355007784
2003,France 3,Catastrophes,256,21854,143,5129,472224,0.04991226359914213,0.04627888459714034
2003,France 3,Culture-loisirs,349,34804,245,5129,472224,0.06804445310976799,0.07370231076777123
2003,France 3,Economie,298,28477,183,5129,472224,0.058100994345876386,0.060304008267262996
2003,France 3,Education,115,11278,75,5129,472224,0.02242152466367713,0.023882733617944026
2003,France 3,Environnement,226,19208,135,5129,472224,0.044063170208617664,0.04067561157416819
2003,France 3,Faits divers,188,16985,130,5129,472224,0.03665431858062,0.03596809988480043
2003,France 3,Histoire-hommages,40,4177,35,5129,472224,0.007798791187365958,0.008845378464457546
2003,France 3,International,1350,123458,331,5129,472224,0.2632092025736011,0.26143948634546316
2003,France 3,Justice,288,24776,180,5129,472224,0.0561512965490349,0.0524666260079962
2003,France 3,Politique France,370,35287,211,5129,472224,0.07213881848313511,0.07472513044656773
2003,France 3,Santé,175,18423,134,5129,472224,0.034119711444726065,0.039013264891238054
2003,France 3,Sciences et techniques,95,8914,82,5129,472224,0.01852212906999415,0.018876634817374807
2003,France 3,Société,1075,102565,327,5129,472224,0.20959251316046013,0.21719565291048315
2003,France 3,Sport,304,22018,202,5129,472224,0.05927081302398128,0.04662617740733211
2003,M6,Catastrophes,175,12866,136,3292,217059,0.0531591737545565,0.0592742065521356
2003,M6,Culture-loisirs,245,15203,192,3292,217059,0.0744228432563791,0.07004086446542185
2003,M6,Economie,198,11983,150,3292,217059,0.06014580801944107,0.055206188179250805
2003,M6,Education,132,10827,108,3292,217059,0.040097205346294046,0.0498804472516689
2003,M6,Environnement,203,14081,158,3292,217059,0.06166464155528554,0.06487176297688647
2003,M6,Faits divers,235,14330,154,3292,217059,0.07138517618469016,0.06601891651578604
2003,M6,Histoire-hommages,26,2217,26,3292,217059,0.007897934386391251,0.010213812834298508
2003,M6,International,447,30353,252,3292,217059,0.13578371810449574,0.1398375556876241
2003,M6,Justice,209,12409,158,3292,217059,0.06348724179829891,0.05716878820965728
2003,M6,Politique France,152,10220,117,3292,217059,0.046172539489671933,0.04708397256045591
2003,M6,Santé,160,12493,127,3292,217059,0.04860267314702309,0.0575557797649487
2003,M6,Sciences et techniques,82,5635,67,3292,217059,0.02490886998784933,0.02596068350079932
2003,M6,Société,777,53317,318,3292,217059,0.23602673147023087,0.24563367563657806
2003,M6,Sport,251,11125,188,3292,217059,0.07624544349939247,0.05125334586448846
2003,TF1,Catastrophes,516,43045,231,8598,735917,0.06001395673412421,0.058491650552983554
2003,TF1,Culture-loisirs,490,42563,272,8598,735917,0.05698999767387765,0.0578366853870749
2003,TF1,Economie,526,44062,256,8598,735917,0.06117701791114213,0.05987359987607298
2003,TF1,Education,243,20862,145,8598,735917,0.028262386601535242,0.02834830558337421
2003,TF1,Environnement,666,56385,274,8598,735917,0.07745987438939288,0.07661869477128534
2003,TF1,Faits divers,348,30223,215,8598,735917,0.040474528960223306,0.04106849006069978
2003,TF1,Histoire-hommages,64,4983,53,8598,735917,0.007443591532914631,0.006771144028470602
2003,TF1,International,1720,154357,355,8598,735917,0.2000465224470807,0.20974783841112518
2003,TF1,Justice,429,35000,243,8598,735917,0.04989532449406839,0.047559711217433485
2003,TF1,Politique France,474,42217,253,8598,735917,0.05512909979064899,0.057366523670468274
2003,TF1,Santé,452,41133,241,8598,735917,0.052570365201209585,0.05589353147161976
2003,TF1,Sciences et techniques,241,19777,165,8598,735917,0.02802977436613166,0.026873954535633775
2003,TF1,Société,1961,168091,351,8598,735917,0.22807629681321237,0.22841026909284606
2003,TF1,Sport,468,33219,288,8598,735917,0.05443126308443824,0.045139601340912085
2004,Arte,Catastrophes,129,7599,90,3378,255053,0.03818827708703375,0.029793807561565636
2004,Arte,Culture-loisirs,55,3819,52,3378,255053,0.016281823564239194,0.014973358478433894
2004,Arte,Economie,138,10992,116,3378,255053,0.04085257548845471,0.04309692495285294
2004,Arte,Education,22,2488,21,3378,255053,0.006512729425695678,0.009754835269532214
2004,Arte,Environnement,39,2915,37,3378,255053,0.011545293072824156,0.011428997110404505
2004,Arte,Faits divers,41,1776,36,3378,255053,0.012137359384251036,0.0069632586168365
2004,Arte,Histoire-hommages,125,11453,74,3378,255053,0.03700414446417999,0.0449043924203989
2004,Arte,International,1884,143905,365,3378,255053,0.5577264653641207,0.5642160648963157
2004,Arte,Justice,178,11283,141,3378,255053,0.0526939017169923,0.04423786428703054
2004,Arte,Politique France,124,9961,90,3378,255053,0.036708111308466546,0.03905462786166013
2004,Arte,Santé,50,4077,44,3378,255053,0.014801657785671996,0.01598491293966352
2004,Arte,Sciences et techniques,63,4221,58,3378,255053,0.018650088809946713,0.016549501476163776
2004,Arte,Société,499,38262,276,3378,255053,0.1477205447010065,0.15001587905258906
2004,Arte,Sport,31,2302,28,3378,255053,0.009177027827116636,0.009025575076552717
2004,France 2,Catastrophes,504,40571,204,8541,727770,0.059009483667017915,0.05574700798329142
2004,France 2,Culture-loisirs,652,66455,314,8541,727770,0.07633766537876127,0.09131318960660648
2004,France 2,Economie,531,49054,273,8541,727770,0.06217070600632244,0.0674031630872391
2004,France 2,Education,175,16329,122,8541,727770,0.020489404051047887,0.022437033678222515
2004,France 2,Environnement,283,22952,185,8541,727770,0.03313429340826601,0.031537436277944954
2004,France 2,Faits divers,354,28945,211,8541,727770,0.0414471373375483,0.039772180771397554
2004,France 2,Histoire-hommages,278,26649,132,8541,727770,0.03254888186395036,0.036617337895214146
2004,France 2,International,1659,140493,356,8541,727770,0.19423955040393395,0.19304587987963231
2004,France 2,Justice,579,47714,257,8541,727770,0.06779065683175273,0.06556192203580802
2004,France 2,Politique France,570,50373,248,8541,727770,0.06673691605198455,0.0692155488684612
2004,France 2,Santé,353,31549,221,8541,727770,0.04133005502868516,0.04335023427731289
2004,France 2,Sciences et techniques,268,20952,182,8541,727770,0.03137805877531905,0.028789315305659754
2004,France 2,Société,1660,137616,351,8541,727770,0.1943566327127971,0.18909270786100005
2004,France 2,Sport,675,48118,314,8541,727770,0.07903055848261328,0.06611704247220963
2004,France 3,Catastrophes,258,22166,129,5010,466749,0.05149700598802395,0.047490192801698555
2004,France 3,Culture-loisirs,348,37338,251,5010,466749,0.06946107784431138,0.07999588644003522
2004,France 3,Economie,258,25733,175,5010,466749,0.05149700598802395,0.05513241592376202
2004,France 3,Education,67,6857,61,5010,466749,0.013373253493013972,0.014690979520041822
2004,France 3,Environnement,93,7333,71,5010,466749,0.018562874251497007,0.015710799594642944
2004,France 3,Faits divers,255,23652,177,5010,466749,0.05089820359281437,0.050673916816104586
2004,France 3,Histoire-hommages,148,14434,90,5010,466749,0.029540918163672655,0.030924544026875257
2004,France 3,International,1159,104569,341,5010,466749,0.2313373253493014,0.2240369020608507
2004,France 3,Justice,433,39402,240,5010,466749,0.08642714570858283,0.08441796340217118
2004,France 3,Politique France,421,40424,213,5010,466749,0.08403193612774451,0.08660757709175596
2004,France 3,Santé,172,18496,130,5010,466749,0.0343313373253493,0.03962729432735796
2004,France 3,Sciences et techniques,100,9841,83,5010,466749,0.01996007984031936,0.021084137298633742
2004,France 3,Société,956,90188,334,5010,466749,0.19081836327345308,0.1932259094288365
2004,France 3,Sport,342,26316,217,5010,466749,0.06826347305389222,0.056381481267233566
