year,channel_name,is_public_channel,avg_female_share,avg_male_share,total_female_duration,total_male_duration,n_obs
2019,France 5,True,0.36851899045915604,0.631481009540844,917929.4400000001,1544202.22,826
2019,France O,True,0.37155963726571845,0.6284403627342815,838162.8200000001,1404961.04,826
2019,Histoire,False,0.23971502088365443,0.7602849791163455,543950.5199999999,1709179.08,824
2019,I-Télé/CNews,False,0.3142251671780496,0.6857748328219504,837629.82,1841837.1,826
2019,L'Equipe 21,False,0.14380565845287357,0.8561943415471265,368160.58,2210431.98,826
2019,LCI,False,0.3103613296452986,0.6896386703547014,842139.4600000001,1870422.46,826
2019,LCP/Public Sénat,True,0.33685768263226873,0.6631423173677313,918345.8,1789018.56,826
2019,La chaîne Météo,False,0.13633441296856777,0.8636655870314321,346986.99999999994,2183053.3600000003,824
2019,M6,False,0.4384163030894098,0.5615836969105902,959698.76,1237199.32,826
2019,Monte Carlo TMC,False,0.3325793782365421,0.6674206217634578,678937.6,1381865.06,826
2019,NRJ 12,False,0.3091198936414281,0.6908801063585719,668721.1,1473425.72,826
2019,Paris Première,False,0.2615159162548308,0.7384840837451692,567520.84,1631579.22,826
2019,Planète+,False,0.206757160145747,0.793242839854253,469197.27999999997,1819338.6400000001,824
2019,TF1,False,0.4190758031828693,0.5809241968171307,919823.0800000001,1271011.9,826
2019,TV Breizh,False,0.3112417582774106,0.6887582417225894,639775.5599999999,1375045.32,824
2019,TV5 Monde,True,0.35480928766893716,0.6451907123310628,848455.0800000001,1535402.36,824
2019,Toute l'Histoire,False,0.18223823244116172,0.8177617675588383,429363.3,1882028.36,824
2019,Téva,False,0.49074508565776387,0.5092549143422361,998188.56,1018061.72,826
2019,Voyage,False,0.2496463834351581,0.750353616564842,523637.86000000004,1578243.88,824
2019,W9,False,0.36110159712905304,0.6388984028709469,654103.0,1175261.24,826
